month,closeLogDiff,diff(G1000037)_9_abs,diff(G0008003)_12_abs,diff(G0000029)_12,logDiff(G0001596)_12,P9918147_exp,diff(G1400003)_12_exp
2019-01,-0.018288366733475253,1021.75,0.19999999999999996,0.40000000000000013,-0.0009895174309022536,14.879731724872837,0.8099869406092961
2019-02,-0.019936755592259242,1351.75,0.3999999999999999,0.30000000000000004,-0.012256395185787028,13.463738035001692,0.648528064591073
2019-03,-0.026126106268619775,628.0,0.3999999999999999,-0.10000000000000009,0.01863253753575833,12.182493960703473,0.6746299847904431
2019-04,-0.01576731156148982,104.75,0.3999999999999999,0.0,-0.01405565394495234,12.182493960703473,0.6658318073726791
2019-05,-0.012222515840364212,1317.3999999999996,0.19999999999999996,-0.20000000000000018,-0.025517192527463095,18.17414536944306,0.621398554207414
2019-06,-0.0162499397294526,668.5,0.19999999999999996,-0.19999999999999973,-0.03644927801816422,14.879731724872837,0.5091830914042863
2019-07,-0.00955297202419926,284.0,0.10000000000000009,-0.19999999999999973,-0.0532474036785171,13.463738035001692,0.4798262473516937
2019-08,-0.019690676521450803,505.1999999999989,0.10000000000000009,0.19999999999999973,-0.05212836009830113,14.879731724872837,0.35047136108692895
2019-09,0.00505053262620174,278.75,0.19999999999999996,0.19999999999999973,-0.04593891014126683,16.444646771097048,0.3532721108746929
2019-10,-0.016924451066085797,129.0,0.5,0.19999999999999973,-0.0637550751790048,12.182493960703473,0.3751968911146775
2019-11,-0.012867409909117347,582.2000000000007,0.5,0.09999999999999964,-0.05817290683048881,12.182493960703473,0.4568795462224551
2019-12,0.012974661742490193,1228.6499999999996,0.5,0.09999999999999964,-0.03435707011416689,9.974182454814718,0.5159848136409029
2020-01,0.032463968969348625,3973.05,0.5,0.09999999999999964,-0.061486883715616614,12.182493960703473,0.5221365752261774
2020-02,0.08129449719541766,5231.35,0.6000000000000001,0.2999999999999998,-0.06004052217331157,11.023176380641601,0.48338105626974354
2020-03,0.06329544199573471,5594.75,0.6000000000000001,0.10000000000000009,0.04929472162776882,9.025013499434122,0.6219981367550014
2020-04,0.07913304847556474,4800.5,0.8,-0.7000000000000002,0.09147251616913543,8.16616991256765,0.7337804169851864
2020-05,0.08126956680829145,3909.3999999999996,0.7,-0.8,0.10160739715517053,24.532530197109352,0.709996794307688
2020-06,0.07824325608077572,2666.0,0.7999999999999998,-0.9000000000000001,0.270985843852225,20.085536923187668,0.8840546794850066
2020-07,0.059158214236195744,3061.1000000000004,0.8,-0.6000000000000001,0.3028913816980747,20.085536923187668,0.9241524231095817
2020-08,0.022111037458396487,1454.2999999999993,0.7999999999999999,-0.7,0.312825163977001,22.197951281441636,1.1819819411976782
2020-09,0.009558218377151012,1489.75,0.8,-0.7,0.358051385406311,13.463738035001692,1.071176498518386
2020-10,0.01764820383022997,768.5999999999995,0.7,-0.6999999999999997,0.389227351635439,13.463738035001692,0.8700526246776007
2020-11,0.026617608973117463,910.5,0.7999999999999999,-0.6999999999999997,0.3977720623726011,16.444646771097048,0.7388101548335044
2020-12,-0.01111543580102392,1626.0,0.9999999999999999,-0.6999999999999997,0.43041987827696815,12.182493960703473,0.6900025115928167
2021-01,-0.028938728675204917,2348.15,0.9999999999999999,-0.8999999999999999,0.4533678467299893,20.085536923187668,0.736834991236815
2021-02,-0.027352516801352866,2880.3999999999996,0.9999999999999999,-1.0999999999999999,0.45937623576089415,27.112638920657883,1.0272137091503848
2021-03,-0.011345377174593024,3985.5,0.9999999999999999,-0.5,0.39451335958483646,22.197951281441636,0.9682042102385849
2021-04,-0.032990517019241994,4360.599999999999,0.7,1.6,0.37348620445722425,29.96410004739701,0.9281652837690401
