datetime,open,high,low,close
1971-07-07,1.07906,1.08117,1.07821,1.08039
1971-07-08,1.08033,1.08211,1.07775,1.0783800000000001
1971-07-09,1.07841,1.08634,1.07835,1.08474
1971-07-10,1.08238,1.0872,1.08049,1.08519
1971-07-11,1.08519,1.08901,1.083,1.08806
1971-07-12,1.08806,1.09087,1.08549,1.08812
1971-07-13,1.08813,1.10066,1.08771,1.09998
1971-07-14,1.09998,1.10531,1.09508,1.10293
1971-07-15,1.10438,1.11845,1.10362,1.11331
1971-07-16,1.11327,1.1213,1.10952,1.11716
1971-07-17,1.11716,1.11876,1.10953,1.11348
1971-07-18,1.11344,1.12448,1.11195,1.1237300000000001
1971-07-19,1.12378,1.13546,1.12111,1.12901
1971-07-20,1.13457,1.14955,1.13397,1.14522
1971-07-21,1.14521,1.14579,1.12748,1.12923
1971-07-22,1.12919,1.13666,1.125,1.12607
1971-07-23,1.12602,1.1333199999999999,1.10554,1.11667
1971-07-24,1.11686,1.12211,1.10549,1.11029
1971-07-25,1.11908,1.12364,1.10846,1.1178
1971-07-26,1.11777,1.1189,1.0955,1.10062
1971-07-27,1.10063,1.1045,1.08016,1.09116
1971-07-28,1.09117,1.09817,1.06541,1.06592
1971-07-29,1.06614,1.0830899999999999,1.06375,1.06948
1971-07-30,1.06954,1.08274,1.06355,1.07267
1971-07-31,1.07252,1.0888,1.0725,1.07865
1971-08-01,1.07865,1.08939,1.07601,1.08799
1971-08-02,1.08799,1.10586,1.087,1.10291
1971-08-03,1.1029,1.1147,1.09533,1.11431
1971-08-04,1.11173,1.11439,1.10099,1.1044
1971-08-05,1.1044,1.10537,1.09266,1.10312
1971-08-06,1.10299,1.1039,1.09027,1.09619
1971-08-07,1.09621,1.0968,1.08205,1.08569
1971-08-08,1.08569,1.08641,1.07727,1.08127
1971-08-09,1.08129,1.08354,1.07682,1.0792
1971-08-10,1.0792,1.09259,1.07834,1.08904
1971-08-11,1.08903,1.0902,1.08298,1.08564
1971-08-12,1.08562,1.09515,1.08409,1.09285
1971-08-13,1.09286,1.09522,1.09194,1.09371
1971-08-14,1.09435,1.09676,1.08925,1.09127
1971-08-15,1.09089,1.0987,1.09021,1.09798
1971-08-16,1.09796,1.09907,1.08562,1.09079
1971-08-17,1.09084,1.09111,1.08166,1.08386
1971-08-18,1.08386,1.08925,1.08119,1.08739
1971-08-19,1.08693,1.08965,1.08411,1.08607
1971-08-20,1.08611,1.08801,1.08164,1.08567
1971-08-21,1.08567,1.08851,1.08032,1.08229
1971-08-22,1.08226,1.08466,1.0756000000000001,1.0776
1971-08-23,1.0776,1.08257,1.07269,1.08244
1971-08-24,1.08219,1.08602,1.08112,1.08286
1971-08-25,1.08282,1.08883,1.08096,1.08186
1971-08-26,1.08186,1.08855,1.08179,1.0873599999999999
1971-08-27,1.08753,1.09725,1.08328,1.09539
1971-08-28,1.09539,1.1018,1.09343,1.09802
1971-08-29,1.09692,1.09744,1.08956,1.09058
1971-08-30,1.09063,1.09257,1.08257,1.08388
1971-08-31,1.08388,1.08461,1.07818,1.0793
1971-09-01,1.07934,1.08339,1.07664,1.08331
1971-09-02,1.0834,1.08755,1.0815,1.08384
1971-09-03,1.08258,1.08503,1.08005,1.08061
1971-09-04,1.08059,1.08852,1.07843,1.08472
1971-09-05,1.08475,1.08963,1.08115,1.08176
1971-09-06,1.08176,1.08238,1.07748,1.0804
1971-09-07,1.08042,1.08505,1.07888,1.0818699999999999
1971-09-08,1.08094,1.09269,1.07998,1.09154
1971-09-09,1.09155,1.09759,1.09021,1.09221
1971-09-10,1.09219,1.09989,1.09186,1.09774
1971-09-11,1.09776,1.10082,1.09372,1.09491
1971-09-12,1.09485,1.09536,1.08852,1.09022
1971-09-13,1.08982,1.09144,1.08706,1.0895299999999999
1971-09-14,1.08955,1.09958,1.08919,1.09816
1971-09-15,1.09812,1.10306,1.09339,1.10039
1971-09-16,1.10048,1.10934,1.09917,1.10767
1971-09-17,1.10767,1.1145,1.10698,1.11076
1971-09-18,1.11159,1.11536,1.11003,1.11353
1971-09-19,1.11353,1.11957,1.11151,1.11693
1971-09-20,1.1169,1.12576,1.11665,1.12328
1971-09-21,1.12325,1.13621,1.11947,1.1337
1971-09-22,1.13367,1.13837,1.12782,1.12874
1971-09-23,1.12972,1.13195,1.12682,1.12937
1971-09-24,1.12936,1.13635,1.12409,1.13395
1971-09-25,1.13397,1.14222,1.13215,1.13729
1971-09-26,1.13729,1.14035,1.12886,1.12989
1971-09-27,1.12989,1.13402,1.12125,1.12604
1971-09-28,1.12351,1.13323,1.12263,1.13228
1971-09-29,1.13228,1.13531,1.12276,1.12631
1971-09-30,1.12629,1.12939,1.1207,1.12432
1971-10-01,1.12428,1.12612,1.11854,1.12055
1971-10-02,1.12054,1.12542,1.11681,1.11765
1971-10-03,1.11817,1.12697,1.11684,1.12597
1971-10-04,1.12597,1.13483,1.1233,1.13074
1971-10-05,1.13073,1.13257,1.12483,1.12503
1971-10-06,1.12503,1.12595,1.11902,1.1217
1971-10-07,1.12181,1.1239,1.1195,1.12179
1971-10-08,1.12211,1.12876,1.1217,1.1241
1971-10-09,1.12412,1.12616,1.11907,1.12336
1971-10-10,1.1234,1.1274899999999999,1.11846,1.12507
1971-10-11,1.12507,1.13025,1.12231,1.12388
1971-10-12,1.12391,1.12524,1.12191,1.12482
1971-10-13,1.12431,1.13455,1.12424,1.13089
1971-10-14,1.13087,1.13323,1.12588,1.12727
1971-10-15,1.12725,1.13514,1.12621,1.13293
1971-10-16,1.13292,1.13706,1.12801,1.12846
1971-10-17,1.12845,1.13247,1.12548,1.12965
1971-10-18,1.13037,1.13748,1.13008,1.13435
1971-10-19,1.13431,1.14086,1.1325,1.13993
1971-10-20,1.1399,1.14518,1.1391,1.14113
1971-10-21,1.14113,1.14416,1.13703,1.13834
1971-10-22,1.13832,1.14436,1.13761,1.14258
1971-10-23,1.1414,1.14676,1.14021,1.14466
1971-10-24,1.14467,1.15396,1.14227,1.1526
1971-10-25,1.15258,1.16012,1.15066,1.15688
1971-10-26,1.15689,1.16267,1.15401,1.15954
1971-10-27,1.15953,1.16577,1.1581299999999999,1.16549
1971-10-28,1.16433,1.17811,1.16413,1.1751
1971-10-29,1.17512,1.17736,1.16986,1.1715
1971-10-30,1.17148,1.18059,1.17133,1.17907
1971-10-31,1.1791,1.1848,1.17306,1.1846700000000001
1971-11-01,1.18465,1.19086,1.1761300000000001,1.17713
1971-11-02,1.17741,1.17966,1.16958,1.17617
1971-11-03,1.17633,1.1806,1.17212,1.18028
1971-11-04,1.18026,1.19047,1.1792799999999999,1.18629
1971-11-05,1.18627,1.19161,1.18178,1.18763
1971-11-06,1.18763,1.18827,1.1755,1.17854
1971-11-07,1.17883,1.18005,1.17359,1.17371
1971-11-08,1.17373,1.1807699999999999,1.17217,1.17395
1971-11-09,1.17395,1.18163,1.17109,1.17835
1971-11-10,1.17835,1.1864,1.1779600000000001,1.18131
1971-11-11,1.18126,1.18503,1.17814,1.18413
1971-11-12,1.18402,1.1881,1.18286,1.18698
1971-11-13,1.18698,1.19655,1.18658,1.19305
1971-11-14,1.19306,1.19526,1.18301,1.18385
1971-11-15,1.18361,1.18685,1.1802,1.1859899999999999
1971-11-16,1.1859899999999999,1.18827,1.17541,1.17964
1971-11-17,1.17919,1.18493,1.17841,1.17873
1971-11-18,1.17871,1.18433,1.17842,1.18343
1971-11-19,1.1834,1.18391,1.17723,1.18298
1971-11-20,1.18297,1.19014,1.17622,1.18215
1971-11-21,1.18215,1.19195,1.18109,1.19058
1971-11-22,1.19036,1.19659,1.18841,1.19361
1971-11-23,1.19358,1.20112,1.19011,1.19113
1971-11-24,1.19112,1.19285,1.18222,1.18547
1971-11-25,1.18521,1.18643,1.1789,1.18512
1971-11-26,1.18513,1.18649,1.17808,1.18394
1971-11-27,1.18456,1.18487,1.18112,1.18136
1971-11-28,1.18136,1.18274,1.17653,1.17737
1971-11-29,1.17749,1.18336,1.1752799999999999,1.18025
1971-11-30,1.18026,1.19171,1.17985,1.18146
1971-12-01,1.18145,1.18738,1.18104,1.18461
1971-12-02,1.18362,1.18878,1.18319,1.18643
1971-12-03,1.18648,1.19003,1.18396,1.18462
1971-12-04,1.18465,1.18824,1.17875,1.18155
1971-12-05,1.18156,1.18523,1.17374,1.1847699999999999
1971-12-06,1.18476,1.18703,1.18261,1.18415
1971-12-07,1.18452,1.18717,1.17317,1.17707
1971-12-08,1.17707,1.17737,1.16916,1.17077
1971-12-09,1.17074,1.1719,1.16513,1.16595
1971-12-10,1.1659,1.16868,1.16265,1.16708
1971-12-11,1.16706,1.1685,1.16123,1.16296
1971-12-12,1.16222,1.16799,1.16151,1.1665
1971-12-13,1.1665,1.17453,1.16608,1.17426
1971-12-14,1.1743000000000001,1.17548,1.16848,1.1721
1971-12-15,1.1721,1.17696,1.17171,1.17465
1971-12-16,1.17489,1.17489,1.16957,1.17165
1971-12-17,1.17131,1.17975,1.1706,1.17825
1971-12-18,1.17826,1.1807699999999999,1.17317,1.1733500000000001
1971-12-19,1.17334,1.17817,1.1724999999999999,1.17606
1971-12-20,1.17605,1.17815,1.17326,1.17582
1971-12-21,1.17587,1.18306,1.17542,1.18293
1971-12-22,1.18173,1.18265,1.17866,1.1812
1971-12-23,1.1812,1.18155,1.17306,1.17446
1971-12-24,1.17452,1.1771099999999999,1.17194,1.17452
1971-12-25,1.17452,1.17577,1.16883,1.17073
1971-12-26,1.17073,1.17461,1.16939,1.17158
1971-12-27,1.17187,1.17937,1.17032,1.17695
1971-12-28,1.17695,1.18408,1.17599,1.18211
1971-12-29,1.18214,1.1880600000000001,1.18205,1.18598
1971-12-30,1.18582,1.18669,1.18112,1.18177
1971-12-31,1.18177,1.18647,1.17866,1.18593
1972-01-01,1.18546,1.18553,1.18032,1.18086
1972-01-02,1.18079,1.18388,1.17828,1.17868
1972-01-03,1.17868,1.17879,1.17178,1.17451
1972-01-04,1.17451,1.17587,1.16502,1.1674
1972-01-05,1.1674,1.17041,1.16399,1.16465
1972-01-06,1.16483,1.16558,1.16221,1.16404
1972-01-07,1.16406,1.17397,1.16323,1.1715
1972-01-08,1.1715,1.17703,1.16027,1.17244
1972-01-09,1.17252,1.18598,1.17108,1.18268
1972-01-10,1.18272,1.18909,1.17954,1.18746
1972-01-11,1.18881,1.192,1.17951,1.18127
1972-01-12,1.18124,1.18432,1.1779600000000001,1.18136
1972-01-13,1.18138,1.1832799999999999,1.17455,1.17771
1972-01-14,1.17771,1.18231,1.17586,1.18049
1972-01-15,1.18047,1.18372,1.1798899999999999,1.18326
1972-01-16,1.1837900000000001,1.18688,1.18141,1.18516
1972-01-17,1.18509,1.18939,1.18423,1.18612
1972-01-18,1.18607,1.18909,1.18491,1.18526
1972-01-19,1.18526,1.18825,1.18163,1.1874500000000001
1972-01-20,1.1874500000000001,1.18908,1.18499,1.18593
1972-01-21,1.1852800000000001,1.19057,1.17999,1.18399
1972-01-22,1.18399,1.1896,1.1835499999999999,1.18905
1972-01-23,1.18922,1.19296,1.1882,1.19157
1972-01-24,1.19157,1.19408,1.18854,1.19127
1972-01-25,1.19125,1.1963,1.19066,1.19605
1972-01-26,1.19613,1.20032,1.19236,1.19256
1972-01-27,1.19261,1.20766,1.19252,1.20692
1972-01-28,1.20691,1.21184,1.204,1.21137
1972-01-29,1.21136,1.21746,1.21011,1.21454
1972-01-30,1.21462,1.21773,1.211,1.21201
1972-01-31,1.21253,1.21664,1.20787,1.21091
1972-02-01,1.21091,1.21338,1.20956,1.21022
1972-02-02,1.21022,1.21473,1.20585,1.20802
1972-02-03,1.20789,1.21589,1.20744,1.21398
1972-02-04,1.21361,1.21628,1.21054,1.21126
1972-02-05,1.21357,1.21766,1.21156,1.21432
1972-02-06,1.21432,1.21686,1.21211,1.21505
1972-02-07,1.21489,1.22123,1.21248,1.21985
1972-02-08,1.21983,1.22728,1.21897,1.22665
1972-02-09,1.22665,1.22719,1.22255,1.22542
1972-02-10,1.22208,1.22529,1.21296,1.22434
1972-02-11,1.22434,1.22572,1.2152,1.21616
1972-02-12,1.21618,1.22212,1.2154,1.2186
1972-02-13,1.21857,1.22157,1.21774,1.21808
1972-02-14,1.2190699999999999,1.22504,1.2181,1.2216
1972-02-15,1.2216,1.22749,1.2207,1.22482
1972-02-16,1.22471,1.23099,1.22469,1.22961
1972-02-17,1.22963,1.23093,1.22151,1.22168
1972-02-18,1.22401,1.23096,1.22304,1.22473
1972-02-19,1.22466,1.23055,1.22432,1.22965
1972-02-20,1.22968,1.23495,1.22658,1.23252
1972-02-21,1.2325599999999999,1.23442,1.22452,1.2271
1972-02-22,1.22713,1.22845,1.2193100000000001,1.22218
1972-02-23,1.2214800000000001,1.22289,1.21323,1.21497
1972-02-24,1.21498,1.2209699999999999,1.21372,1.22062
1972-02-25,1.22064,1.22229,1.21398,1.21568
1972-02-26,1.21568,1.21783,1.21112,1.2154
1972-02-27,1.2154,1.21625,1.2075,1.20767
1972-02-28,1.2078,1.20868,1.20536,1.20758
1972-02-29,1.20757,1.21449,1.20739,1.21284
1972-03-01,1.21281,1.21582,1.20768,1.21046
1972-03-02,1.21045,1.21731,1.2103,1.2164
1972-03-03,1.21586,1.21894,1.21515,1.21704
1972-03-04,1.21645,1.21833,1.2116,1.21372
1972-03-05,1.21374,1.2176,1.21078,1.21597
1972-03-06,1.21598,1.2169699999999999,1.20584,1.21096
1972-03-07,1.21086,1.21421,1.20805,1.2121
1972-03-08,1.21209,1.2156,1.20943,1.21353
1972-03-09,1.21314,1.21364,1.20561,1.20594
1972-03-10,1.20594,1.20876,1.20117,1.20428
1972-03-11,1.20423,1.205,1.20042,1.20351
1972-03-12,1.20349,1.20428,1.19574,1.1962
1972-03-13,1.19618,1.20498,1.19522,1.20492
1972-03-14,1.20392,1.20659,1.20196,1.20493
1972-03-15,1.20484,1.21221,1.20472,1.21174
1972-03-16,1.21173,1.2144,1.21088,1.21172
1972-03-17,1.21172,1.21495,1.21135,1.21303
1972-03-18,1.21303,1.21349,1.20814,1.21189
1972-03-19,1.21243,1.21451,1.21166,1.21274
1972-03-20,1.21271,1.21694,1.2095,1.2105299999999999
1972-03-21,1.21047,1.21089,1.20234,1.20374
1972-03-22,1.20351,1.20944,1.2035,1.20908
1972-03-23,1.20908,1.21444,1.20823,1.21174
1972-03-24,1.21184,1.21694,1.20912,1.21554
1972-03-25,1.21564,1.21802,1.21353,1.21493
1972-03-26,1.21493,1.21747,1.21093,1.21665
1972-03-27,1.21637,1.22434,1.2156,1.21744
1972-03-28,1.2173,1.21828,1.20622,1.20727
1972-03-29,1.20705,1.21012,1.20278,1.20488
1972-03-30,1.20488,1.20944,1.19915,1.20893
1972-03-31,1.20898,1.2113,1.20427,1.20627
1972-04-01,1.20627,1.20662,1.19616,1.1969400000000001
1972-04-02,1.1968,1.19767,1.1892800000000001,1.1912
1972-04-03,1.19174,1.19321,1.18442,1.1846
1972-04-04,1.1846,1.19157,1.18356,1.19001
1972-04-05,1.19001,1.19298,1.18687,1.19284
1972-04-06,1.19283,1.199,1.19157,1.19851
1972-04-07,1.1985000000000001,1.19886,1.19098,1.19519
1972-04-08,1.19524,1.19674,1.1911100000000001,1.19272
1972-04-09,1.19272,1.19517,1.18822,1.19009
1972-04-10,1.19016,1.19852,1.18863,1.19802
1972-04-11,1.19802,1.1989,1.19062,1.19135
1972-04-12,1.19135,1.19372,1.18738,1.19044
1972-04-13,1.18874,1.19467,1.18743,1.19332
1972-04-14,1.19335,1.19407,1.18423,1.1848
1972-04-15,1.18475,1.18516,1.18097,1.18123
1972-04-16,1.18122,1.18277,1.17618,1.17677
1972-04-17,1.17683,1.18049,1.17678,1.17933
1972-04-18,1.17905,1.17938,1.17607,1.17642
1972-04-19,1.1764000000000001,1.17736,1.17115,1.17169
1972-04-20,1.17168,1.17598,1.17042,1.17298
1972-04-21,1.17298,1.17799,1.17124,1.17759
1972-04-22,1.1776,1.17865,1.17488,1.17612
1972-04-23,1.17551,1.1819600000000001,1.17378,1.18126
1972-04-24,1.18125,1.18775,1.1795200000000001,1.18742
1972-04-25,1.18741,1.19147,1.18609,1.18672
1972-04-26,1.18669,1.19273,1.18606,1.19124
1972-04-27,1.1912099999999999,1.19202,1.18672,1.1901
1972-04-28,1.18916,1.1919,1.18711,1.19099
1972-04-29,1.19098,1.19559,1.18776,1.19474
1972-04-30,1.19473,1.19874,1.19467,1.19784
1972-05-01,1.19782,1.19933,1.19561,1.19658
1972-05-02,1.19657,1.1994799999999999,1.19504,1.19809
1972-05-03,1.1973,1.2048,1.1942599999999999,1.2037
1972-05-04,1.2037,1.20798,1.20225,1.20347
1972-05-05,1.20346,1.20436,1.19985,1.2034799999999999
1972-05-06,1.20345,1.20696,1.19936,1.20143
1972-05-07,1.20143,1.20999,1.20128,1.20972
1972-05-08,1.2092100000000001,1.21169,1.20612,1.20845
1972-05-09,1.20854,1.20928,1.20567,1.20895
1972-05-10,1.209,1.2134800000000001,1.20562,1.21253
1972-05-11,1.21252,1.21501,1.21021,1.21197
1972-05-12,1.21201,1.21266,1.20166,1.20208
1972-05-13,1.20284,1.20759,1.20128,1.20639
1972-05-14,1.2064,1.20649,1.19992,1.20132
1972-05-15,1.20128,1.20268,1.19862,1.20041
1972-05-16,1.20041,1.20716,1.19931,1.20645
1972-05-17,1.20649,1.21713,1.2053,1.21618
1972-05-18,1.21647,1.21783,1.21278,1.21282
1972-05-19,1.21282,1.21817,1.2123,1.21481
1972-05-20,1.21482,1.21521,1.20656,1.20707
1972-05-21,1.20732,1.21061,1.20515,1.20793
1972-05-22,1.20791,1.21476,1.20709,1.2144300000000001
1972-05-23,1.21429,1.2168700000000001,1.2126000000000001,1.21517
1972-05-24,1.21527,1.22338,1.2150400000000001,1.2222
1972-05-25,1.22223,1.22455,1.21598,1.21749
1972-05-26,1.21752,1.2229,1.2169,1.22273
1972-05-27,1.22274,1.22399,1.2161,1.21806
1972-05-28,1.21798,1.223,1.21723,1.22157
1972-05-29,1.22154,1.22664,1.22117,1.22508
1972-05-30,1.22502,1.22629,1.2182,1.21923
1972-05-31,1.21915,1.22151,1.21752,1.21942
1972-06-01,1.21943,1.2205,1.21327,1.21896
1972-06-02,1.22003,1.22314,1.21833,1.2226
1972-06-03,1.22264,1.22543,1.22118,1.22128
1972-06-04,1.22126,1.22265,1.21642,1.22102
1972-06-05,1.221,1.22143,1.21183,1.21272
1972-06-06,1.2127,1.21855,1.21041,1.2166
1972-06-07,1.21634,1.22018,1.21451,1.21893
1972-06-08,1.21893,1.21942,1.21643,1.21729
1972-06-09,1.21727,1.22179,1.21711,1.21798
1972-06-10,1.21797,1.21949,1.21433,1.21752
1972-06-11,1.21754,1.2193100000000001,1.20927,1.21063
1972-06-12,1.21037,1.21303,1.20942,1.212
1972-06-13,1.2119,1.21473,1.21013,1.21264
1972-06-14,1.21256,1.2134800000000001,1.19941,1.19943
1972-06-15,1.19939,1.20064,1.18918,1.19069
1972-06-16,1.19056,1.19251,1.18472,1.18597
1972-06-17,1.18579,1.19213,1.1847699999999999,1.19174
1972-06-18,1.19166,1.19526,1.18809,1.19413
1972-06-19,1.19378,1.19703,1.19116,1.19258
1972-06-20,1.19254,1.19563,1.19176,1.19316
1972-06-21,1.19311,1.19751,1.19264,1.1937
1972-06-22,1.19289,1.19445,1.19025,1.19242
1972-06-23,1.19231,1.19298,1.18777,1.1896
1972-06-24,1.18954,1.1909,1.18452,1.1856
1972-06-25,1.18559,1.18842,1.18374,1.18497
1972-06-26,1.18491,1.18743,1.1807,1.18646
1972-06-27,1.18613,1.18805,1.18515,1.18634
1972-06-28,1.18619,1.1895,1.18069,1.18235
1972-06-29,1.1823,1.18363,1.17816,1.17903
1972-06-30,1.17899,1.18678,1.17837,1.18449
1972-07-01,1.1844000000000001,1.18811,1.18251,1.18774
1972-07-02,1.18748,1.18802,1.18361,1.18606
1972-07-03,1.18593,1.18752,1.17723,1.17761
1972-07-04,1.17755,1.18388,1.17719,1.18358
1972-07-05,1.18349,1.18506,1.17962,1.18118
1972-07-06,1.18118,1.18224,1.17922,1.18055
1972-07-07,1.18078,1.18243,1.17639,1.17987
1972-07-08,1.17996,1.18025,1.17558,1.17805
1972-07-09,1.17797,1.18047,1.17519,1.17946
1972-07-10,1.17906,1.18303,1.17575,1.17707
1972-07-11,1.17705,1.17865,1.17543,1.1769
1972-07-12,1.17722,1.18173,1.17635,1.1803
1972-07-13,1.1803,1.18411,1.1770100000000001,1.18165
1972-07-14,1.18159,1.18494,1.17722,1.18441
1972-07-15,1.18431,1.1892800000000001,1.18386,1.18865
1972-07-16,1.18858,1.19087,1.18517,1.1873
1972-07-17,1.18659,1.18969,1.1859,1.18688
1972-07-18,1.1867,1.18933,1.18537,1.18637
1972-07-19,1.18631,1.18997,1.1832799999999999,1.18366
1972-07-20,1.18363,1.1857199999999999,1.18282,1.18327
1972-07-21,1.18327,1.18352,1.17544,1.17611
1972-07-22,1.17593,1.1769,1.17348,1.17362
1972-07-23,1.17358,1.17429,1.17098,1.17203
1972-07-24,1.17184,1.1754,1.17061,1.17387
1972-07-25,1.1738,1.17482,1.17237,1.17295
1972-07-26,1.17286,1.18048,1.17281,1.17962
1972-07-27,1.17958,1.18007,1.17673,1.17768
1972-07-28,1.1776200000000001,1.17846,1.17081,1.17083
1972-07-29,1.17088,1.17425,1.16937,1.17109
1972-07-30,1.1709100000000001,1.17176,1.16657,1.16756
1972-07-31,1.1675200000000001,1.17045,1.16639,1.16996
1972-08-01,1.16944,1.17503,1.16912,1.1745700000000001
1972-08-02,1.17438,1.1764999999999999,1.17273,1.17569
1972-08-03,1.17522,1.17743,1.17261,1.17717
1972-08-04,1.17706,1.1779,1.17459,1.17514
1972-08-05,1.17511,1.18026,1.1735,1.1795499999999999
1972-08-06,1.1794,1.18099,1.17829,1.17962
1972-08-07,1.17959,1.1844999999999999,1.17939,1.18083
1972-08-08,1.18078,1.1857199999999999,1.17936,1.18384
1972-08-09,1.18374,1.18759,1.18343,1.18744
1972-08-10,1.18739,1.19091,1.1865700000000001,1.18772
1972-08-11,1.18783,1.18862,1.18557,1.18701
1972-08-12,1.18675,1.18852,1.18373,1.18402
1972-08-13,1.18356,1.18512,1.1802,1.1815
1972-08-14,1.1813500000000001,1.18413,1.18052,1.18244
1972-08-15,1.18229,1.1851,1.18091,1.18107
1972-08-16,1.18141,1.18171,1.17702,1.18104
1972-08-17,1.18091,1.1846,1.18001,1.18025
1972-08-18,1.1801300000000001,1.1832,1.1799,1.18166
1972-08-19,1.18153,1.1820599999999999,1.17506,1.17652
1972-08-20,1.17675,1.17888,1.17241,1.1724999999999999
1972-08-21,1.17265,1.17363,1.17004,1.17257
1972-08-22,1.17248,1.17486,1.17149,1.17252
1972-08-23,1.17241,1.17557,1.16846,1.16866
1972-08-24,1.1686,1.175,1.16835,1.17381
1972-08-25,1.17379,1.17476,1.17007,1.17206
1972-08-26,1.17231,1.17253,1.16848,1.16952
1972-08-27,1.1694,1.17032,1.16682,1.16825
1972-08-28,1.16824,1.16901,1.15894,1.1596899999999999
1972-08-29,1.15963,1.16097,1.15626,1.15768
1972-08-30,1.1574,1.16075,1.1562999999999999,1.15927
1972-08-31,1.15967,1.16401,1.15876,1.16193
1972-09-01,1.16184,1.16216,1.15805,1.15971
1972-09-02,1.1595900000000001,1.16024,1.15292,1.15556
1972-09-03,1.15538,1.15723,1.1547399999999999,1.15528
1972-09-04,1.15528,1.15861,1.15414,1.15737
1972-09-05,1.15692,1.15867,1.15487,1.15517
1972-09-06,1.15522,1.15702,1.15243,1.15295
1972-09-07,1.15294,1.15973,1.1525,1.1594
1972-09-08,1.15903,1.16245,1.15839,1.15958
1972-09-09,1.15949,1.16186,1.1588,1.15981
1972-09-10,1.15953,1.16224,1.15717,1.16097
1972-09-11,1.16088,1.16692,1.16074,1.1632500000000001
1972-09-12,1.16304,1.16586,1.1617,1.16505
1972-09-13,1.16478,1.16675,1.16192,1.16224
1972-09-14,1.16208,1.16555,1.16194,1.16437
1972-09-15,1.16424,1.16651,1.15907,1.1608100000000001
1972-09-16,1.16076,1.16257,1.15848,1.15957
1972-09-17,1.15955,1.16257,1.15848,1.16026
1972-09-18,1.16023,1.1692,1.15824,1.16802
1972-09-19,1.16776,1.16902,1.15353,1.1562000000000001
1972-09-20,1.1558,1.1609,1.1546,1.16041
1972-09-21,1.16025,1.16133,1.15753,1.1578
1972-09-22,1.1577,1.16161,1.15622,1.16131
1972-09-23,1.1611,1.16162,1.15284,1.15537
1972-09-24,1.15537,1.1573,1.1513200000000001,1.15665
1972-09-25,1.15606,1.1595,1.15503,1.15863
1972-09-26,1.15846,1.16087,1.15697,1.15928
1972-09-27,1.15923,1.15953,1.14756,1.14783
1972-09-28,1.14774,1.14876,1.14429,1.14495
1972-09-29,1.14484,1.14623,1.14328,1.1442700000000001
1972-09-30,1.14458,1.14641,1.13562,1.1367099999999999
1972-10-01,1.1366100000000001,1.13855,1.13089,1.13194
1972-10-02,1.13184,1.13324,1.12632,1.13187
1972-10-03,1.13177,1.13741,1.13138,1.13704
1972-10-04,1.13686,1.13724,1.12497,1.12829
1972-10-05,1.12876,1.12901,1.12307,1.12362
1972-10-06,1.12352,1.1275,1.1226,1.12473
1972-10-07,1.12461,1.12555,1.11862,1.11982
1972-10-08,1.1196,1.12299,1.11958,1.12083
1972-10-09,1.1206,1.13303,1.12045,1.13215
1972-10-10,1.13069,1.13112,1.12584,1.12902
1972-10-11,1.12883,1.1383,1.12355,1.1338
1972-10-12,1.1335,1.13597,1.13025,1.13193
1972-10-13,1.1317599999999999,1.1347800000000001,1.12952,1.13006
1972-10-14,1.12996,1.13337,1.12666,1.13083
1972-10-15,1.12976,1.13104,1.12665,1.12847
1972-10-16,1.12821,1.1298300000000001,1.12274,1.12671
1972-10-17,1.12658,1.1354899999999999,1.12634,1.13418
1972-10-18,1.13407,1.1345,1.12784,1.12924
1972-10-19,1.12919,1.13242,1.12649,1.13162
1972-10-20,1.13126,1.1319,1.12599,1.12842
1972-10-21,1.12807,1.1323699999999999,1.12537,1.12583
1972-10-22,1.12575,1.12992,1.12218,1.12919
1972-10-23,1.1290499999999999,1.13602,1.12811,1.13296
1972-10-24,1.13289,1.13489,1.12344,1.12372
1972-10-25,1.12374,1.13039,1.12342,1.12769
1972-10-26,1.12743,1.1302699999999999,1.1261,1.12822
1972-10-27,1.1282,1.13423,1.12642,1.13258
1972-10-28,1.13246,1.13422,1.12902,1.13272
1972-10-29,1.1326100000000001,1.13436,1.13062,1.13197
